x, RHO_s, V_s, P_s, RHO_g, V_g, P_g, PHI_s
-1.687500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.662500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.637500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.612500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.587500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.562500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.537500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.512500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.487500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.462500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.437500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.412500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.387500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.362500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.337500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.312500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.287500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.262500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.237500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.212500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.187500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.162500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.137500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.112500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.087500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.062500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.037500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.012500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-9.875000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-9.625000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-9.375000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-9.125000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-8.875000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-8.625000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-8.375000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-8.125000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-7.875000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-7.625000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-7.375000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-7.125000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-6.875000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-6.625000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-6.375000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-6.125000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-5.875000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-5.625000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-5.375000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-5.125000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-4.875000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-4.625000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-4.375000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-4.125000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-3.875000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-3.625000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-3.375000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-3.125000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-2.875000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-2.625000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-2.375000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-2.125000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.875000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.625000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.375000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.125000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-8.750000e-03,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-6.250000e-03,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-3.750000e-03,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.250000e-03,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
1.250000e-03,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
3.750000e-03,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
6.250000e-03,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
8.750000e-03,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
1.125000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
1.375000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
1.625000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
1.875000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
2.125000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
2.375000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
2.625000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
2.875000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
3.125000e-02,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
